,CANDIDATE,DATE,TITLE,DESCRIPTION,PUBLISHER,CATEGORY,Related to the Candidate,pct_estimate,Title_Sentiment,Description_Sentiment,pct_estimate_normalized,Daily_Title_Sentiment,Daily_Description_Sentiment,Main_Topics,ABSA_Title,ABSA_Description,Daily_pct_estimate_evolution,Daily_Title_Sentiment_evolution
16,DeSantis,2023-03-16,"""Florida's ""Stop W.O.K.E."" Censorship Bill Continues to Be Blocked After Eleventh Circuit Decision""","In an important victory for professors, other educators, and students across Florida, the Eleventh Circuit Court of Appeals left in place a preliminary injunction blocking Florida’s HB 7 — also known as the Stop Wrongs Against Our Kids and Employees Act (Stop W.O.K.E. Act) — from being enforced in institutions of higher education, pending appeal. The procedural ruling maintains the preliminary injunction until the Eleventh Circuit issues a decision on the merits. The previous order was issued in Pernell v. Lamb, a lawsuit filed by a multi-racial group of educators and a student in Florida colleges and universities challenging the discriminatory classroom censorship law that severely restricts Florida educators and students from engaging in scholarship about issues related to race and gender. The preliminary injunction immediately blocked the state from enforcing the law in institutions of higher education in Florida. And in separate litigation, Judge Mark Walker blocked the law from affecting Florida employers.The plaintiffs are represented by the American Civil Liberties Union, the ACLU of Florida, the Legal Defense Fund (LDF), and pro bono counsel Ballard Spahr. Florida is one of more than a dozen states across the country that have passed at least 15 different laws aimed at censoring discussions around race and gender in the classroom.“The court’s decision to leave in place the preliminary injunction is a recognition of the serious injury posed to educators and students by the Stop W.O.K.E. Act,” said Leah Watson, a senior staff attorney with the ACLU Racial Justice Program. “All students and educators deserve to have a free and open exchange about issues related to race in our classrooms — not censored discussions that erases the history of discrimination and lived experiences of Black and Brown people, women and girls, and LGBTQ+ individuals.”The lawsuit argues the Stop W.O.K.E. Act violates the First and 14th Amendments by imposing viewpoint-based restrictions on educators (including professors, lecturers, and student teaching assistants) and students that are vague and discriminatory. Additionally, it argues the Stop W.O.K.E. Act violates the Equal Protection Clause because it was enacted with the intent to discriminate against Black educators and students.“We are heartened by the court’s decision to leave in place the preliminary injunction issued by the federal court in November,” said Alexsis Johnson, assistant counsel of the Legal Defense Fund. “Institutions of higher education in Florida should have the ability to provide a quality education, which simply cannot happen when students and educators, including Black students and educators, feel they cannot speak freely about their lived experiences, or when they feel that they may incur a politician’s wrath for engaging in a fact-based discussion of our history.”The bill specifically targets and places vague restrictions on educators’ ability to teach and discuss concepts around the legacy of slavery in America, white privilege, and anti-racism. In January, Gov. Ron DeSantis announced plans to prohibit “higher education institutions from using any funding, regardless of source, to support DEI, CRT,” and what he inaccurately calls “other discriminatory initiatives.” It’s yet another attempt to stop educators from teaching or even expressing viewpoints on race, racism, or gender that are disfavored by Florida lawmakers, even where those viewpoints are widely accepted and considered foundational information in their academic disciplines.“We are pleased that the court protected the First Amendment rights of Florida students and educators by denying the State’s request for a stay,” said Jerry Edwards, staff attorney with the ACLU of Florida. “Lawmakers continue to threaten our democracy by attempting to curtail important discussions about our collective history and treatment of Black and Brown communities. This is an important step in preserving the truth, civil liberties, and a better future.”The Stop W.O.K.E. Act imposes harsh penalties — including possible termination or loss of state funding — for educators who have been found to violate the law. As a result, universities across Florida have canceled or scaled back diversity and inclusion trainings and have taken down public-facing statements denouncing racism. This creates a hostile climate that stigmatizes discussions about race on campuses and generates fear among plaintiffs and other Black educators and students who teach or take coursework that touch upon race and gender issues.“The movement to restrict academic freedom and curtail the rights of marginalized communities is as pervasive as it is pernicious,” said Jason Leckerman, litigation department chair at Ballard Spahr. “We are proud of the work we have done so far with our partners, the ACLU and Legal Defense Fund, but the fight is far from over. Today, we’ll take a moment to savor this result — and then we’ll keep working.”The court’s refusal to lift the injunction during appeal could bolster similar challenges to classroom censorship efforts in Florida, and other states. Currently the ACLU has challenged similar classroom censorship laws in Oklahoma, which was the first federal lawsuit challenging one of these bills, and in New Hampshire, and awaits rulings in both cases.",Common Dreams,Business,Yes,34.00610636206288,96.69122515854431,40.17201335098772,90.82594983322284,13.373935602894639,61.204208669914664,florida stop,{},"{'victory': 'important', 'educators': 'black', 'injunction': 'preliminary', 'education': 'higher', 'appeal': 'pending', 'ruling': 'procedural', 'order': 'previous', 'group': 'racial', 'law': 'discriminatory', 'litigation': 'separate', 'dozen': 'more', 'laws': 'similar', 'discussions': 'important', 'injury': 'serious', 'attorney': 'senior', 'exchange': 'free', 'experiences': 'lived', 'people': 'black', 'individuals': 'lgbtq+', 'amendments': 'first', 'restrictions': 'vague', 'court': 'federal', 'counsel': 'assistant', 'students': 'black', 'discussion': 'based', 'privilege': 'white', 'institutions': 'higher', 'initiatives': 'discriminatory', 'information': 'foundational', 'disciplines': 'academic', 'history': 'collective', 'communities': 'marginalized', 'step': 'important', 'liberties': 'civil', 'future': 'better', 'penalties': 'harsh', 'termination': 'possible', 'statements': 'facing', 'climate': 'hostile', 'freedom': 'academic', 'challenges': 'similar', 'states': 'other', 'lawsuit': 'federal'}",0,0
17,DeSantis,2023-03-16,"""GOP’s Anti-Ukraine Funding Faction: What DeSantis, Trump, Greene And Other Far-Right Republicans Say About The War""",Florida Gov. Ron DeSantis said this week that the U.S.’s involvement in Ukraine’s war with Russia was not one of “vital national interests”—comments that exposed a division in the GOP.,Forbes,Business,Yes,34.00610636206288,74.78780252149558,99.55857682649987,90.82594983322284,13.373935602894639,61.204208669914664,gop anti,{},{},0,0
18,DeSantis,2023-03-16,"""Parkland families join anti-gun violence groups in St. Pete to protest proposed Florida gun laws""",Families who've lost loved ones to gun violence gathered outside City Hall Thursday for a powerful protest firing back at Florida’s newly proposed gun laws.,Wfla,Top,No,34.00610636206288,57.53820951768636,26.664573965573958,90.82594983322284,13.373935602894639,61.204208669914664,parkland families,"{'groups': 'gun', 'laws': 'proposed'}","{'ones': 'loved', 'protest': 'powerful', 'laws': 'proposed'}",0,0
19,DeSantis,2023-03-17,"""DeSantis Has No Choice But to Fully Commit to the Trump Bit""","Photo Illustration by Kelly Caminero/The Daily Beast/ReutersBegun, the clone war has. Ron DeSantis’ declaration to Tucker Carlson this week that the war in Ukraine is a “territorial dispute” not in America’s “vital national interests” signals that his Republican primary strategy is to run as Donald Trump’s doppelgänger (minus the gross tweets, attempted coups, and election losses).Many of us have been saying for a long time that DeSantis offers Republicans everything Trump does, only in a younger and more competent package. In that regard, DeSantis’ decision to ape Trump is not surprising at all. On the other hand, DeSantis hadn’t FULLY committed to the bit until now—which makes this development both significant and (for some of us) demoralizing.That’s because some of us Reagan conservatives were, perhaps naively, holding out hope that DeSantis might also be more…normal than Trump. That he might try to be something of a hybrid who marries Reagan Republicanism (which encompasses ideas like family values, fiscal conservatism, a strong national defense, and the sense that America is a “beacon of hope” in the world) with today’s more populist zeitgeist.Read more at The Daily Beast.",The Daily Beast,Top,No,36.05056725633505,93.66884332357267,99.79776254314709,100.0,73.92624480792716,63.55457839870927,desantis choice,{},"{'dispute': 'territorial', 'interests': 'national', 'strategy': 'primary', 'tweets': 'gross', 'coups': 'attempted', 'time': 'long', 'package': 'younger', 'hand': 'other', 'conservatism': 'fiscal', 'defense': 'national', 'zeitgeist': 'populist'}",1,1
20,DeSantis,2023-03-17,"""'Important Victory' for Florida Higher Ed: Court Upholds Block on DeSantis Censorship Law""","The 11th U.S. Circuit Court of Appeals on Thursday kept in place a preliminary injunction against Florida GOP policymakers' school censorship law in what rights advocates celebrated as ""an important victory for professors, other educators, and students."" The appellate court denied a request from Florida Republican Gov. Ron DeSantis' administration and higher education officials to block a district judge's injunction that is currently preventing enforcement of the Stop Wrongs Against Our Kids and Employees (WOKE) Act—rebranded by its supporters as the Individual Freedom Act—in the state's public colleges and universities. DeSantis' Stop WOKE Act ""limits the ways concepts related to systemic racism and sex discrimination can be discussed in teaching or conducting training in workplaces or schools,"" parroting a Trump administration executive order that was ultimately rescinded by President Joe Biden, the ACLU explained last year. The plaintiffs in one of the relevant cases, Pernell v. Florida Board of Governors, are represented by the national and state ACLU along with the Legal Defense Fund (LDF) and Ballard Spahr, who first filed the federal suit last August—the same day U.S. District Judge Mark Walker, an appointee of former President Barack Obama, issued a separate injunction against the law related to employers. The new appeals court order upholds the injunction Walker issued in November, which began by quoting George Orwell's novel 1984. Calling the controversial law ""positively dystopian,"" the judge wrote at the time that ""the powers in charge of Florida's public university system have declared the state has unfettered authority to muzzle its professors in the name of 'freedom.'"" ""All students and educators deserve to have a free and open exchange about issues related to race in our classrooms."" Leah Watson, a senior staff attorney with the ACLU Racial Justice Program, said Thursday that ""the court's decision to leave in place the preliminary injunction is a recognition of the serious injury posed to educators and students by the Stop WOKE Act."" ""All students and educators deserve to have a free and open exchange about issues related to race in our classrooms,"" Watson argued, rather than censored discussions that erase ""the history of discrimination and lived experiences of Black and Brown people, women and girls, and LGBTQ+ individuals."" LDF assistant counsel Alexsis Johnson similarly stressed that ""institutions of higher education in Florida should have the ability to provide a quality education, which simply cannot happen when students and educators, including Black students and educators, feel they cannot speak freely about their lived experiences, or when they feel that they may incur a politician's wrath for engaging in a fact-based discussion of our history."" The order also pertains to a challenge filed by the Foundation for Individual Rights and Expression (FIRE) in September.""Professors must be able to discuss subjects like race and gender without hesitation or fear of state reprisal,"" FIRE said Thursday. ""Any law that limits the free exchange of ideas in university classrooms should lose in both the court of law and the court of public opinion."" The Stop WOKE Act is part of a nationwide effort by Republican state lawmakers and governors—especially DeSantis, a potential 2024 GOP presidential candidate—to curtail what content can be shared and discussed in classrooms and workplaces. ""Since January 2021, 44 states have introduced bills or taken other steps that would restrict teaching critical race theory or limit how teachers can discuss racism and sexism,"" according to an Education Week analysis updated on Monday. ""Eighteen states have imposed these bans and restrictions either through legislation or other avenues."" None — (@) ACLU of Florida staff attorney Jerry Edwards warned Thursday that ""lawmakers continue to threaten our democracy by attempting to curtail important discussions about our collective history and treatment of Black and Brown communities."" ""This is an important step in preserving the truth, civil liberties, and a better future,"" Edwards said of the 11th Circuit's decision. Though legal groups welcomed the order, the battle over the law is ongoing. The court will eventually rule on the merits of the case—which DeSantis' press secretary Bryan Griffin highlighted Thursday, adding, ""We remain confident that the law is constitutional.""Opponents of the law are also undeterred, as Ballard Spahr litigation department chair Jason Leckerman made clear. ""The movement to restrict academic freedom and curtail the rights of marginalized communities is as pervasive as it is pernicious,"" he said. ""We are proud of the work we have done so far with our partners, the ACLU and Legal Defense Fund, but the fight is far from over. Today, we'll take a moment to savor this result—and then we'll keep working.""This post has been updated with comment from FIRE and Gov. Ron DeSantis' press secretary.",Common Dreams,Top,Yes,36.05056725633505,88.89932443349221,94.9975061713612,100.0,73.92624480792716,63.55457839870927,important victory,{},"{'injunction': 'preliminary', 'victory': 'important', 'educators': 'other', 'court': 'appellate', 'officials': 'higher', 'colleges': 'public', 'racism': 'systemic', 'order': 'new', 'year': 'last', 'cases': 'relevant', 'suit': 'federal', 'day': 'same', 'law': 'controversial', 'university': 'public', 'exchange': 'free', 'attorney': 'senior', 'injury': 'serious', 'experiences': 'lived', 'people': 'black', 'individuals': 'lgbtq+', 'counsel': 'assistant', 'education': 'higher', 'students': 'black', 'discussion': 'based', 'opinion': 'public', 'effort': 'nationwide', 'lawmakers': 'republican', 'candidate': 'presidential', 'steps': 'other', 'theory': 'critical', 'avenues': 'other', 'discussions': 'important', 'history': 'collective', 'communities': 'marginalized', 'step': 'important', 'liberties': 'civil', 'future': 'better', 'groups': 'legal', 'freedom': 'academic'}",1,1
21,DeSantis,2023-03-17,"""Seth Meyers Is Horrified by Ron DeSantis’ Barbaric Eating Habits""","NBCIf you’re a Republican voter who may soon be forced to decide between Donald Trump or Ron DeSantis as your 2024 presidential candidate of choice, you might find yourself caught in the middle of a game of Weird or Weirder.“DeSantis is a weird guy, but not as weird as Trump, which is his main problem,” Seth Meyers told viewers on Thursday. “If you’re a GOP voter who likes weird, Trump’s your guy… But if you like normal, DeSantis is a little too weird: He stands weird, he wears those little, weird white boots, and now there’s this new story about his weird eating habits.”That “new story” in question came from The Daily Beast politics reporters Jake Lahut and Zachary Petrizzo, who learned from a former DeSantis staffer that the Florida governor’s social skills leave much to be desired.Read more at The Daily Beast.",The Daily Beast,Top,Yes,36.05056725633505,99.9266194794294,99.5531860539282,100.0,73.92624480792716,63.55457839870927,seth meyers,{},"{'voter': 'republican', 'candidate': 'presidential', 'guy': 'weird', 'problem': 'main', 'boots': 'white', 'story': 'new', 'habits': 'eating', 'staffer': 'former', 'skills': 'social'}",1,1
22,DeSantis,2023-03-17,"""Seth Meyers Is Absolutely Repulsed By New Claim About Ron DeSantis""","The ""Late Night"" host felt compelled to spell out some rules following a news story on the Florida governor's reported ""weird eating habits.""",Huffpost,Entertainment,No,36.05056725633505,99.9486157233498,99.47909871053196,100.0,73.92624480792716,63.55457839870927,seth meyers,{},{'habits': 'eating'},1,1
23,DeSantis,2023-03-17,"""Chinese President Xi To Visit Moscow In Show Of Support For Vladimir Putin""","China has sought to project itself as neutral in Russia's invasion of Ukraine, even though it has declared a “no-limits” friendship with Moscow.",Huffpost,World,No,36.05056725633505,88.6511322871066,90.88370266883788,100.0,73.92624480792716,63.55457839870927,president xi,{},{},1,1
24,DeSantis,2023-03-17,"""MAGA replaces Reaganism""",The Republican Party drops Reagan's revolution for Donald Trump's culture wars,Salon,Politics,No,36.05056725633505,19.47160770928942,99.51211122928932,100.0,73.92624480792716,63.55457839870927,maga reaganism,{},{},1,1
25,DeSantis,2023-03-17,"""Axios fires reporter for calling DeSantis press release “propaganda” in email""",The termination is a show of how “neutral” media outlets inevitably prop up fascism,Salon,Politics,No,36.05056725633505,99.09070250295042,99.62204959558473,100.0,73.92624480792716,63.55457839870927,fires reporter,{},{'outlets': 'neutral'},1,1
26,DeSantis,2023-03-17,"""Poll: Donald Trump Leads Ron DeSantis in Florida GOP Primary""","Former President Donald Trump leads Gov. Ron DeSantis (R-FL) and his other potential competitors in a crowded Republican primary field in Florida, according to a hypothetical poll.",Brietbart,Top,Yes,36.05056725633505,85.93550371697113,46.18920085136042,100.0,73.92624480792716,63.55457839870927,poll donald,{},"{'competitors': 'potential', 'field': 'primary', 'poll': 'hypothetical'}",1,1
27,DeSantis,2023-03-17,"""YouTube lets Trump post new videos, says it evaluated risk of 'real-world violence'""","The platform had banned him from adding videos after the Jan. 6 attack on the Capitol. More than two years later, it lifted those restrictions.",Npr,Technology,No,36.05056725633505,99.62079765163224,88.80497544455388,100.0,73.92624480792716,63.55457839870927,youtube trump,"{'videos': 'new', 'world': 'real'}",{},1,1
28,DeSantis,2023-03-17,"""Florida Congressional Republicans Mostly Seek to Stay Out of Trump vs. DeSantis Fight""",Florida congressional Republicans seem to be staying out of the apparent rift between former President Donald Trump and Gov. Ron DeSantis as speculation continues to rise on the prospect of DeSantis launching a 2024 presidential bid.,Brietbart,Top,Yes,36.05056725633505,98.933827010886,57.04886449100492,100.0,73.92624480792716,63.55457839870927,florida congressional,{},"{'rift': 'apparent', 'bid': 'presidential'}",1,1
29,DeSantis,2023-03-17,"""Whitmer: DeSantis Echoing Kremlin Talking Points Is 'Dangerous for Our National Security'""","Governor Gretchen Whitmer (D-MI) said Friday on MSNBC's ""Andrea Mitchell Reports"" that Gov. Ron DeSantis (R-FL) is endangering national security by ""using language that is coming out of the Kremlin.""",Brietbart,Top,Yes,36.05056725633505,41.15801745775723,99.9065201871314,100.0,73.92624480792716,63.55457839870927,whitmer desantis,{},{'security': 'national'},1,1
30,DeSantis,2023-03-17,"""Trump posts on Facebook for first time since 2021""","""I'M BACK!"" Trump, 76, posted to his more than 34 million followers above a video that showed him celebrating his upset victory in 2016.",New York Post,Technology,No,36.05056725633505,98.8525053924831,95.50166267169072,100.0,73.92624480792716,63.55457839870927,trump posts,{'time': 'first'},{'victory': 'upset'},1,1
31,DeSantis,2023-03-17,"""DeSantis aims to revoke liquor license for hotel that hosted drag show last year""",The move comes as Republican lawmakers have introduced a slew of anti-drag bills across the country,Salon,Politics,No,36.05056725633505,99.91065369326128,39.99120779305349,100.0,73.92624480792716,63.55457839870927,desantis liquor,{'year': 'last'},"{'lawmakers': 'republican', 'bills': 'drag'}",1,1
