,CANDIDATE,DATE,TITLE,DESCRIPTION,PUBLISHER,CATEGORY,Related to the Candidate,pct_estimate,Title_Sentiment,Description_Sentiment,pct_estimate_normalized,Daily_Title_Sentiment,Daily_Description_Sentiment,Main_Topics,ABSA_Title,ABSA_Description,Daily_pct_estimate_evolution,Daily_Title_Sentiment_evolution
10,Ramaswamy,2023-03-19,"""Sunday Thoughts: ” The Heart Of The Matter- I Think It’s About Forgiveness”""","Don Henley, the famed Eagles band member, wrote a song called “The Heart of the Matter.” The chorus goes: I’m learning to live without you now But I miss you sometimes The more I know, the less I understand, All the things I thought I knew, I’m learning again I’ve been tryin’ to get down […]",Right Wire Report The Truth Be Told,Top,No,0.9097250938069866,60.37927841259405,23.4272514026766,1.2162616522944747,57.652139882102844,55.35151785653471,sunday thoughts,{},{'member': 'famed'},1,0
11,Ramaswamy,2023-03-19,"""Lauren Boebert: Democrats Believe Arresting Donald Trump Is Their 'Only Hope' of Victory in 2024""",Lauren Boebert argued Democrats believe the anticipated arrest of Donald Trump is the party’s “only hope” of winning the 2024 election.,Brietbart,Top,No,0.9097250938069866,57.086325153359496,93.62990901028596,1.2162616522944747,57.652139882102844,55.35151785653471,lauren boebert,{},"{'arrest': 'anticipated', 'hope': 'only'}",1,0
12,Ramaswamy,2023-03-20,"""Trump allies turn looming indictment into a loyalty-litmus test for GOP rivals""","A potential indictment of former President Donald Trump is turning into a loyalty test for other Republicans, with MAGA-world pressuring Florida Gov. Ron DeSantis and others to protest actions by New York prosecutors as the presidential contest takes shape.","The Washington Times , America’s Newspaper",Top,No,0.9160870606489424,86.46071189522846,97.80707299165958,1.2831198365527454,83.65626144047287,43.64757642144657,allies indictment,{'allies': 'trump'},"{'indictment': 'potential', 'contest': 'presidential'}",1,1
13,Ramaswamy,2023-03-20,"""Ron DeSantis, Mike Pence react to Trump's claim that he'll be arrested""",Trump and his campaign have begun fundraising on the possibility of his indictment and have highlighted the delayed reaction from the 2024 field.,Minnesota Cbs Local,Politics,No,0.9160870606489424,82.83985596080907,22.596856363340592,1.2831198365527454,83.65626144047287,43.64757642144657,ron desantis,{},{'reaction': 'delayed'},1,1
14,Ramaswamy,2023-03-20,"""Ron DeSantis, Mike Pence react to Trump's claim that he'll be arrested""",Trump and his campaign have begun fundraising on the possibility of his indictment and have highlighted the delayed reaction from the 2024 field.,Cbs News,Top,No,0.9160870606489424,82.83985596080907,22.596856363340592,1.2831198365527454,83.65626144047287,43.64757642144657,ron desantis,{},{'reaction': 'delayed'},1,1
15,Ramaswamy,2023-03-21,"""DeSantis Privately Called for Google to Be “Broken Up”""","by Andy Kroll, ProPublica, and Nick Surgey, Documented ProPublica is a nonprofit newsroom that investigates abuses of power. Sign up to receive our biggest stories as soon as they’re published. Florida governor Ron DeSantis has frequently railed against “Big Tech.” He has accused Google, Facebook and Twitter of silencing conservative voices. But in private, DeSantis has gone even further. In previously unreported comments made in 2021, DeSantis said technology companies like Google “should be broken up” by the U.S. government. DeSantis, widely considered a presidential hopeful, made the remarks at an invite-only retreat for the Teneo Network, a “private and confidential” group for elite conservatives. ProPublica and Documented obtained video of the event. “They’re just too big, they have too much power,” DeSantis said. “I think they’re exercising a more negative influence on our society than the trusts that got broken up at the early 20th century.” He added that large tech companies “are ruining our country. They’re a very negative influence. And so I think you need to be strong about it.” DeSantis’ call to break up large tech companies occurred at the Teneo Network’s annual retreat in 2021. As ProPublica and Documented recently reported, the Teneo Network aims to “crush liberal dominance” across many areas of American society, according to its chairman Leonard Leo, the influential legal activist and longtime leader of the Federalist Society. DeSantis’ office did not respond to requests seeking comment. Teneo declined to comment. In recent years, “Big Tech” has emerged as a favored target for Republican lawmakers and activists, even as prominent conservatives have amassed huge followings on Twitter, Facebook and other platforms. Pointing to such high-profile examples as Donald Trump’s suspension from Facebook and Twitter’s decision to briefly block a story about Hunter Biden’s laptop, Republicans claim that U.S. tech companies have systematically suppressed conservative viewpoints and interfered with elections in ways that have helped Democrats. A 2021 study issued by New York University researchers concluded those assertions were baseless. “The claim of anti-conservative animus on the part of social media companies is itself a form of disinformation: a falsehood with no reliable evidence to support it,"" the researchers for the NYU Stern Center for Business and Human Rights wrote. Liberal lawmakers and policy experts have also called for stronger antitrust enforcement of major tech companies. During the 2020 presidential race, Sen. Elizabeth Warren, D-Mass., campaigned on a platform of breaking up Amazon, Facebook and Google, saying they had “too much power over our economy, our society, and our democracy.” In 2021, Democrats in Congress introduced legislation to split up tech firms, but the bills never became law. Matt Stoller, an antitrust expert who works at the American Economic Liberties Project, said it’s hard to tell if DeSantis’ private comments indicate genuine concern about corporate concentration of power or just anger at large firms perceived to be hostile to conservatives. “There’s a war on the right about antitrust,” Stoller said. “I’m skeptical but open-minded that DeSantis wants to do something serious about economic power.” Stoller added that he was more intrigued by DeSantis’ decision to call for breaking up tech at an event so closely associated with Leonard Leo. “If Leo buys that argument,” Stoller said, “then it means that a lot of federal judges might tip in that direction, too.” A spokesperson for Leo declined to comment. Teneo’s retreats are invite-only affairs limited to its members, their spouses and special guests. ProPublica and Documented obtained a video of DeSantis’ remarks about big tech, which took place during a longer conversation between DeSantis and Vivek Ramaswamy, a biotech entrepreneur who is now running for president as a Republican. Watch Florida Gov. Ron DeSantis Talk About Breaking Up Big Tech (Teneo) Watch video ➜ As governor, DeSantis has repeatedly singled out tech and social-media companies, saying their actions “may be one of the most pervasive threats to American self-government in the 21st century.” Legislation he signed in May 2021 not only seeks to give Floridians the ability to sue tech companies and win monetary damages, it also empowers the state’s attorney general to bring cases against tech companies under the Florida Deceptive and Unfair Trade Practices Act. (Tech companies are challenging the law, and its fate remains unclear.) In February of this year, DeSantis introduced a plan to create what he called a Digital Bill of Rights for Florida citizens. The proposal, billed as a way to protect privacy and eliminate “unfair censorship,” would ban TikTok on state government devices and block local and state employees “from coordinating with Big Tech companies to censor protected speech.” But unlike some of his fellow conservatives, DeSantis’ barbed public remarks about big tech have stopped short of urging the U.S. government to break up those tech companies. In his new book, “The Courage to Be Free,” he makes only a passing reference to “enforcing antitrust laws” against “large corporations that are wielding what is effectively public power.” In his remarks at the Teneo Network retreat, DeSantis described tech companies as “monopolies” that “have more power over our lives than the monopolies of the early 20th century ever had. And it’s not even close.” He listed tech companies’ extensive data collection practices and their ability to shape “core political speech” as evidence of big tech’s monopolistic powers. (Teneo) Watch video ➜ He went on to say that tech platforms “enforce their terms unevenly,” adding that “if you have a conservative viewpoint, you’re much more likely to get censored, you’re much more likely to get deplatformed.” And in response to critics who might say it’s not the role of government at any level to insert itself into the workings of a private business, DeSantis offered a sharp rebuttal. “Protecting the rights of folks to participate in political speech, I think, is an absolutely appropriate role of government,” he said. “And I think that we should do all that we can.” When pressed by Ramaswamy onstage about using government power to shrink big tech companies, DeSantis stood by his position. “Those big companies are basically an arm of the ruling regime,” he said. “Yeah, that should be something that should be done.” And when asked if he feared that breaking up U.S. companies would strengthen China’s position in global markets, DeSantis appeared unbothered, saying that he believed antitrust action was still the correct course. “These tech companies are ruining our country,” he said. “They’re a very negative influence. You need to be strong about it. And so that would not be the biggest concern I would have. My concern would be not having massive concentrations of power that are capable of silencing dissent, enforcing an orthodoxy and obviously interfering in elections, which we saw they did in 2020.” Do you have information about Leonard Leo or the Teneo Network that we should know? Reporter Andy Kroll can be reached via email at andy.kroll@propublica.org or via Signal at 202-215-6203.",Propublica,Top,No,0.9318328233895397,99.86065095926163,99.53851570315592,1.4485927371116294,99.90122455186004,99.54165573764377,desantis google,{},"{'newsroom': 'nonprofit', 'stories': 'biggest', 'voices': 'conservative', 'comments': 'private', 'hopeful': 'presidential', 'retreat': 'annual', 'group': 'private', 'conservatives': 'fellow', 'power': 'more', 'influence': 'negative', 'century': '20th', 'companies': 'big', 'dominance': 'liberal', 'areas': 'many', 'society': 'american', 'activist': 'legal', 'leader': 'longtime', 'years': 'recent', 'target': 'favored', 'lawmakers': 'liberal', 'followings': 'huge', 'platforms': 'other', 'examples': 'such', 'profile': 'high', 'viewpoints': 'conservative', 'animus': 'conservative', 'media': 'social', 'evidence': 'reliable', 'enforcement': 'antitrust', 'race': 'presidential', 'expert': 'antitrust', 'concern': 'biggest', 'concentration': 'corporate', 'firms': 'large', 'judges': 'federal', 'affairs': 'invite', 'guests': 'special', 'tech': 'big', 'conversation': 'longer', 'entrepreneur': 'biotech', 'threats': 'pervasive', 'government': 'american', 'damages': 'monetary', 'censorship': 'unfair', 'employees': 'local', 'speech': 'political', 'remarks': 'public', 'book': 'new', 'reference': 'passing', 'laws': 'antitrust', 'corporations': 'large', 'practices': 'extensive', 'powers': 'monopolistic', 'viewpoint': 'conservative', 'business': 'private', 'rebuttal': 'sharp', 'role': 'appropriate', 'onstage': 'ramaswamy', 'regime': 'ruling', 'markets': 'global', 'action': 'antitrust', 'course': 'correct', 'concentrations': 'massive'}",1,1
16,Ramaswamy,2023-03-24,"""Death Threat, White Powder Mailed to Manhattan D.A.'s Office Amid Trump Probe""","Manhattan District Attorney Alvin Bragg's office received a package containing a death threat and white powder that was found on Friday as prosecutors continue their probe into former President Donald Trump, per reports.",Brietbart,Top,No,0.796872829867086,99.8289234725824,99.70487856191129,0.0302923374752558,99.86863210421407,99.72091955695144,death threat,{},{'powder': 'white'},0,0
17,Ramaswamy,2023-03-25,"""Truth Be Told Podcast: “Requiem for the Republic” March 25, 2023""","The Right Wire Report presents the Truth Be Told Podcast with Bekah Lyons. The Truth Be Told Podcast discusses the important political and cultural issues of the week and provides analysis that will give a different perspective and how these stories will affect us all in the near future. Now, wake up and start acting. […]",Right Wire Report The Truth Be Told,Top,No,1.4284963386730238,7.633609304490293,96.24380596812004,6.668051065658272,5.159871192675325,95.991450751799,truth podcast,{},"{'issues': 'political', 'perspective': 'different', 'future': 'near'}",1,0
18,Ramaswamy,2023-03-26,"""Most Republicans are on the fence about Trump's 2024 re-election bid. Here are the few elected officials backing him so far.""","Trump is the first major Republican to announce a 2024 candidacy, but a majority of his party hasn't rallied behind him.",Business Insider,Top,No,1.4169638796821946,99.5817369629418,98.42046521967914,6.546855956140413,99.61470674745,98.3369036592874,republicans fence,{'officials': 'elected'},{},0,1
19,Ramaswamy,2023-03-29,"""Chris Christie Says There's 'No Way' He'd Back Donald Trump In 2024""","“I can’t help him,” said Christie, a onetime Trump ally and potential 2024 GOP presidential candidate himself.",Huffpost,Politics,No,1.198196728601465,99.76444890135332,94.03459927649035,4.247822518846361,99.80239981457431,93.61092644400286,chris christie,{},"{'ally': 'onetime', 'candidate': 'presidential'}",0,1
20,Ramaswamy,2023-03-30,"""How Disney just beat Ron DeSantis""",,Vox,Politics,No,1.223071077569816,99.596707058736,,4.509228126254287,54.78967274101994,87.74740983764984,disney ron,{},{},1,0
21,Ramaswamy,2023-03-30,"""Trump’s Indictment Drama Showcased His Rivals’ Weakness""","When the time came to stand up to him, Trump’s primary rivals and political enablers were too cowardly or calculating to throw a punch",Time,Top,No,1.223071077569816,64.27836461299661,99.32503121167122,4.509228126254287,54.78967274101994,87.74740983764984,trump indictment,{},"{'rivals': 'primary', 'enablers': 'political'}",1,0
22,Ramaswamy,2023-03-30,"""Ramaswamy vows to take Trump’s agenda ‘even further’  """,Biotech entrepreneur and conservative commentator Vivek Ramaswamy is vowing to take Donald Trump’s agenda “even further” as he takes on the former president.,Nbc News,Politics,Yes,1.223071077569816,1.8653003255516016,84.25170227047319,4.509228126254287,54.78967274101994,87.74740983764984,trump agenda,{},"{'entrepreneur': 'biotech', 'commentator': 'conservative', 'president': 'former'}",1,0
23,Ramaswamy,2023-03-30,"""Vivek Ramaswamy on 'Un-American' Trump Indictment: 'We May Be Heading on Our Way to a National Divorce'""","Ramaswamy slammed the indictment of former President Donald Trump as a ""dark moment in American history"" and ""un-American.""",Brietbart,Top,No,1.223071077569816,58.04483111860681,82.20244197634645,4.509228126254287,54.78967274101994,87.74740983764984,vivek ramaswamy,{},"{'moment': 'dark', 'history': 'american'}",1,0
24,Ramaswamy,2023-03-31,"""Your biggest questions about Trump’s indictment, answered""",,Vox,Politics,No,1.1801601925126448,57.632001938435465,,4.058275782253094,66.1046122687831,98.95263870199064,questions trump,{'questions': 'biggest'},{},0,1
25,Ramaswamy,2023-03-31,"""WATCH: Ric Grenell Calls on GOP Candidates to Drop Out, Endorse Trump After Indictment""",Former Director of National Intelligence and U.S. Ambassador to Germany Ric Grenell called on Republican presidential candidates to drop out of the race and endorse former President Donald Trump following the grand jury indictment of the 45th president Thursday night.,Brietbart,Top,No,1.1801601925126448,76.28991125899942,98.99188806638396,4.058275782253094,66.1046122687831,98.95263870199064,watch ric,{},"{'candidates': 'presidential', 'jury': 'grand', 'president': '45th'}",0,1
26,Ramaswamy,2023-04-01,"""International Transgender Day of Visibility: City leaders highlight challenges trans people face""","Data shows that despite some local leaders' claims after the Nashville school shooting, trans people commit a very small percentage of violent crime.",Wcpo,Top,No,1.153381640407713,95.21034903833927,98.0420251973718,3.776858821857425,95.12414518758655,97.92911670320093,international transgender,{},"{'leaders': 'local', 'percentage': 'small', 'crime': 'violent'}",0,1
27,Ramaswamy,2023-04-02,"""Former Arkansas GOP Gov. Asa Hutchinson is running for president""","In addition to Trump, Hutchinson joins a Republican field that also includes former U.N. Ambassador Nikki Haley and entrepreneur Vivek Ramaswamy.",Kcra,Top,Yes,1.1161396539530322,97.6112381276824,42.36224048515127,3.3854811780585723,94.02645302685438,79.93810521137358,arkansas gop,{},{'field': 'republican'},0,0
28,Ramaswamy,2023-04-02,"""Former Arkansas GOP Gov. Asa Hutchinson is running for president""","In addition to Trump, Hutchinson joins a Republican field that also includes former U.N. Ambassador Nikki Haley and entrepreneur Vivek Ramaswamy.",Wvtm13,Top,Yes,1.1161396539530322,97.6112381276824,42.36224048515127,3.3854811780585723,94.02645302685438,79.93810521137358,arkansas gop,{},{'field': 'republican'},0,0
29,Ramaswamy,2023-04-02,"""Asa Hutchinson, former Arkansas governor, will run for president""","He joins a GOP field that includes Donald Trump, former United Nations Ambassador Nikki Haley and entrepreneur Vivek Ramaswamy.",Oregon Local News,Top,Yes,1.1161396539530322,67.53672351624517,88.17103900397441,3.3854811780585723,94.02645302685438,79.93810521137358,asa hutchinson,{'governor': 'former'},{},0,0
30,Ramaswamy,2023-04-02,"""Ex-Arkansas GOP Gov. Asa Hutchinson Is Running For President""","Hutchinson said Donald Trump should drop out of the race, arguing “the office is more important than any individual person.”",Huffpost,Politics,No,1.1161396539530322,99.2392360453037,96.75573939339876,3.3854811780585723,94.02645302685438,79.93810521137358,ex -,{},{'person': 'individual'},0,0
31,Ramaswamy,2023-04-02,"""Former Arkansas Gov. Asa Hutchinson says he's running for president""","Hutchinson has said that it would be the ""worst scenario"" if Trump received the Republican nomination and faced President Joe Biden in 2024.",Cbs News,Top,No,1.1161396539530322,99.58593530711484,99.97998731973682,3.3854811780585723,94.02645302685438,79.93810521137358,arkansas gov.,{},"{'scenario': 'worst', 'nomination': 'republican'}",0,0
32,Ramaswamy,2023-04-02,"""Former Arkansas Gov. Asa Hutchinson says he's running for president""","Hutchinson has said that it would be the ""worst scenario"" if Trump received the Republican nomination and faced President Joe Biden in 2024.",Minnesota Cbs Local,Politics,No,1.1161396539530322,99.58593530711484,99.97998731973682,3.3854811780585723,94.02645302685438,79.93810521137358,arkansas gov.,{},"{'scenario': 'worst', 'nomination': 'republican'}",0,0
33,Ramaswamy,2023-04-02,"""Asa Hutchinson, Enemy of Abortion Rights Who Kicked Thousands Off Medicaid, Announces White House Bid""","Former Arkansas Gov. Asa Hutchinson announced Sunday that he will run for the White House in 2024, casting himself as a ""different"" kind of Republican than Donald Trump and his most fervent GOP allies.But Hutchinson's record as governor of Arkansas—a post he held from 2015 to 2023—indicates that his policy positions on abortion rights, immigration, federal spending, healthcare, and other key issues closely align with those of extremist Republicans.""I am going to be running,"" Hutchinson said in an appearance on ABC's ""This Week"" with Jonathan Karl. ""And the reason is, I've traveled the country for six months, I hear people talk about the leadership of our country. I'm convinced that people want leaders that appeal to the best of America, and not simply appeal to our worst instincts.""Hutchinson said following news of Trump's indictment at the hands of a Manhattan grand jury that the former president should drop out of the 2024 race, a position he reiterated in his ABC interview.""For the sake of the office of the presidency, I do think that's too much of a sideshow and distraction,"" said Hutchinson, who in 2016 described Trump as ""exactly the kind of transparent, straight-talking leader America needs.""As governor of Arkansas, Hutchinson signed into law a near-total abortion ban and—with permission from the Trump administration—made his state the first to impose work requirements on Medicaid recipients, a move that kicked more than 18,000 people off the program. A federal judge struck down the work requirements in 2019. \u201cArkansas Gov. Asa Hutchinson tries to explain on CNN that while he personally supports exceptions for rape and incest in abortion bans, he signed a trigger law in 2019 that bans abortions with no exceptions for those victims anyway\u201d — Aaron Rupar (@Aaron Rupar) 1653226117 ""Asa Hutchinson now wants to rewrite history—but his support for Trump and the MAGA agenda speaks for itself,"" Democratic National Committee Chair Jaime Harrison said in a statement Sunday. ""As governor, Hutchinson signed one of the strictest abortion bans in the country, ripped healthcare away from thousands of Arkansans, and advocated for taking away the ACA's protections for those with preexisting conditions. He's just another extremist joining the ever-expanding race for the MAGA base.""While Hutchinson did not outline in any detail the policy platform he intends to run on, he told ABC: ""I think that we need to have border security. I think we need to have a strong America. We need to spend less at the federal level."" Hutchinson joins a GOP presidential field that includes Trump, former South Carolina Gov. Nikki Haley, and far-right activist Vivek Ramaswamy. Florida Gov. Ron DeSantis is also expected to run.",Common Dreams,Business,No,1.1161396539530322,97.82221092001312,99.80909238797793,3.3854811780585723,94.02645302685438,79.93810521137358,asa hutchinson,{},"{'kind': 'different', 'allies': 'fervent', 'spending': 'federal', 'issues': 'key', 'instincts': 'worst', 'jury': 'grand', 'president': 'former', 'leader': 'talking', 'governor': '""as', 'ban': 'total', 'judge': 'federal', 'bans': 'strictest', 'conditions': 'preexisting', 'race': 'expanding', 'level': 'federal', 'field': 'presidential'}",0,0
34,Ramaswamy,2023-04-03,"""Historian sees hidden benefit to GOP in Trump indictment""","Former President Donald Trump's appearance in a New York courtroom on Tuesday has an unexpected benefit for the Republican Party amid all the media frenzy and biased politics, according to presidential historian Craig Shirley. It could help the GOP polish up an improved image at a pivotal time.","The Washington Times , America’s Newspaper",Top,No,1.1231135437164088,5.8982657239984535,98.29532037224064,3.458770086721505,3.3772183350200504,98.2020541893616,historian benefit,{'benefit': 'hidden'},"{'benefit': 'unexpected', 'politics': 'biased', 'historian': 'presidential', 'image': 'improved', 'time': 'pivotal'}",1,0
35,Ramaswamy,2023-04-04,"""Poll: Trump Holds 13-Point Lead over Crowded Field in New Hampshire""","Former President Donald J. Trump leads a deep Republican primary field by double-digits in New Hampshire, according to a hypothetical poll.",Brietbart,Top,No,1.1253300998561089,32.6834976285353,36.69236670099912,3.482063970906747,30.8926744869647,31.821968884509705,poll trump,{},"{'field': 'primary', 'digits': 'double', 'poll': 'hypothetical'}",1,1
36,Ramaswamy,2023-04-07,"""Biden rule allows some restrictions on transgender student athletes""",,Deseret,Sports,No,1.0356792549417226,96.37351828438864,,2.53991937048738,96.31902498183395,,biden rule,{},{},0,1
37,Ramaswamy,2023-04-11,"""The Trans Cult Radicals – 5th Generation Warfare""","So about now, those who follow our weekly podcast and excerpts are seeing in real time the fruition of our warnings. The alphabet mafia ( The political wing) has an agenda to destabilize our communities and bring about increased unrest, even violence. They are speeding up and going bigger not pausing to reaccess. Mark my […]",Right Wire Report The Truth Be Told,Top,No,1.2712964488221186,72.15508203564512,50.51184993972344,5.016030635165001,81.59430547712083,73.3507349508158,trans cult,{},"{'podcast': 'weekly', 'time': 'real', 'wing': 'political', 'unrest': 'increased'}",1,0
38,Ramaswamy,2023-04-11,"""Morning Consult Poll: Donald Trump's Favorability Ticks Up Again in Wake of Indictment""","Former President Donald Trump's favorability among Republicans has ticked up yet again more than a week after his indictment and arraignment in New York City, the latest Morning Consult survey found.",Brietbart,Top,No,1.2712964488221186,91.92406514870532,99.95306919139706,5.016030635165001,81.59430547712083,73.3507349508158,morning consult,{},{'survey': 'latest'},1,0
39,Ramaswamy,2023-04-14,"""Trail Mix: Sen. Tim Scott Broke the One Rule of Shadow Campaigns""","Photo Illustration by Luis G. Rendon/Elizabeth Brockway/The Daily Beast/ReutersWelcome to Trail Mix, a fun but nutritious snack for your election news diet. See something interesting on the trail? Email me at jake.lahut@thedailybeast.com.This week, we take a look at the bumpy rollout for Sen. Tim Scott’s presidential exploratory committee. After that, we pin down the elusive unofficial deadline for GOP hopefuls to enter the 2024 race.‘He is a candidate today’Read more at The Daily Beast.",The Daily Beast,Top,No,1.4363701095708177,97.95024842202236,55.2379314473867,6.750796864020571,98.2215921700249,75.87589505002332,trail mix,{},"{'snack': 'fun', 'rollout': 'bumpy', 'committee': 'exploratory', 'deadline': 'unofficial', 'today’read': 'more'}",1,1
40,Ramaswamy,2023-04-14,"""Exclusive – Vivek Ramaswamy Rips ‘Small Stick Ron DeSantis' over Responses to Trump Indictment: 'Shameful'""","Republican presidential candidate Vivek Ramaswamy torched Gov. Ron DeSantis calling him ""a sheep in wolf's clothing"" who had a ""fundamentally uncourageous"" response to the news of former President Donald Trump's then-impending indictment.",Brietbart,Top,Yes,1.4363701095708177,98.5009392295678,99.91385483340822,6.750796864020571,98.2215921700249,75.87589505002332,vivek ramaswamy,{},"{'candidate': 'presidential', 'response': 'uncourageous', 'indictment': 'impending'}",1,1
41,Ramaswamy,2023-04-15,"""Donald Trump Jr. opposes Bud Light boycott, citing company's donations to Republicans""","Donald Trump Jr. is calling for the end of the boycott against Bud Light, citing the company's slight preference for conservative politicians in their donations.",Fox News,Top,No,1.4506229011948943,99.3048741576322,99.80488233068778,6.900580066647939,99.33029605402193,99.8286783299742,donald trump,{},"{'preference': 'slight', 'politicians': 'conservative'}",1,1
42,Ramaswamy,2023-04-16,"""Campaign Visits To New Hampshire Are Way Down From Years Past. Thanks, Trump.""",The former president’s TV-based win in 2016 combined with his continued dominance of the GOP have dried up traditional retail campaigning,Huffpost,Politics,No,1.4639015024265174,98.00116833920704,97.17915427701276,7.040125460374485,97.99104835178954,96.99933262813556,campaign visits,{},"{'president': 'former', 'win': 'based', 'dominance': 'continued', 'campaigning': 'retail'}",1,0
